cumulative_distance,n_game_road_trip,win?
329,1,0
0,0,1
0,0,0
184,1,0
0,0,1
0,0,1
488,1,1
0,0,0
665,1,0
0,0,1
0,0,0
1651,1,0
3439,2,0
3803,3,1
0,0,0
1348,1,0
0,0,1
761,1,0
1647,2,0
0,0,0
344,1,0
677,2,0
1083,3,0
2106,4,1
0,0,1
0,0,0
406,1,1
0,0,0
1079,1,0
0,0,0
0,0,0
496,1,1
0,0,1
2132,1,0
3076,2,1
3651,3,0
4211,4,0
5177,5,0
0,0,1
0,0,1
1502,1,0
2319,2,0
0,0,1
0,0,1
1348,1,0
0,0,1
0,0,1
0,0,0
0,0,0
406,1,0
0,0,1
307,1,0
0,0,1
720,1,0
0,0,1
602,1,0
2115,2,1
0,0,1
496,1,0
0,0,1
761,1,0
0,0,1
3546,1,1
4325,2,0
5657,3,1
0,0,0
860,1,0
2045,2,0
0,0,0
0,0,0
602,1,1
0,0,1
665,1,0
0,0,1
0,0,1
0,0,0
1646,1,1
0,0,1
860,1,0
0,0,1
0,0,0
0,0,1
