cumulative_distance,n_game_road_trip,win?
1429,1,0
0,0,0
0,0,0
0,0,1
944,1,0
1758,2,1
0,0,1
0,0,1
1415,1,0
2082,2,0
0,0,1
0,0,1
1067,1,1
2457,2,1
0,0,1
2164,1,1
2723,2,1
3380,3,0
4266,4,0
4702,5,1
4901,6,1
0,0,0
0,0,1
0,0,0
0,0,0
1338,1,0
0,0,0
1741,1,0
2320,2,0
0,0,0
0,0,0
0,0,1
1338,1,1
0,0,1
0,0,1
0,0,1
598,1,0
1564,2,1
0,0,0
944,1,0
2565,2,0
0,0,1
1429,1,1
0,0,0
0,0,0
0,0,1
0,0,1
2622,1,0
3396,2,0
3725,3,0
4923,4,0
0,0,0
1470,1,1
1601,2,0
0,0,0
0,0,0
0,0,0
1582,1,0
0,0,0
0,0,1
0,0,1
1741,1,0
2787,2,0
3534,3,1
3865,4,1
4842,5,0
0,0,1
0,0,1
1067,1,0
0,0,1
812,1,0
1491,2,0
0,0,0
0,0,0
0,0,1
1414,1,0
2195,2,0
0,0,1
1527,1,1
0,0,1
1338,1,0
0,0,0
