cumulative_distance,n_game_road_trip,win?
1004,1,1
0,0,0
406,1,0
0,0,1
333,1,0
2025,2,0
0,0,1
0,0,1
636,1,1
0,0,0
3190,1,0
4522,2,0
5545,3,0
6359,4,0
0,0,0
0,0,0
0,0,1
382,1,0
0,0,1
0,0,1
712,1,1
0,0,1
0,0,1
1782,1,0
2294,2,0
3223,3,0
0,0,0
814,1,0
0,0,0
333,1,0
0,0,0
0,0,0
1607,1,0
2018,2,0
0,0,0
382,1,0
1340,2,1
0,0,1
0,0,1
774,1,0
0,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
763,1,1
1251,2,0
0,0,1
406,1,1
0,0,0
0,0,1
1543,1,0
0,0,0
0,0,1
3256,1,1
3839,2,0
5177,3,0
6704,4,0
0,0,0
774,1,0
1425,2,0
0,0,1
0,0,0
0,0,1
963,1,0
2472,2,0
0,0,0
329,1,0
513,2,0
0,0,0
763,1,0
0,0,0
0,0,0
0,0,0
963,1,0
2036,2,1
0,0,1
1863,1,1
2919,2,0
0,0,0
874,1,1
