cumulative_distance,n_game_road_trip,win?
121,1,1
0,0,1
863,1,1
0,0,1
2647,1,1
4282,2,0
0,0,0
0,0,1
0,0,1
560,1,1
0,0,1
2234,1,1
4210,2,1
4541,3,1
5288,4,1
6102,5,1
0,0,1
0,0,1
2989,1,1
3561,2,1
0,0,1
2388,1,1
3099,2,1
3678,3,0
0,0,1
0,0,1
560,1,0
560,2,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
966,1,1
0,0,1
2234,1,0
2901,2,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
966,1,0
0,0,1
121,1,1
0,0,1
3442,1,0
4644,2,1
4774,3,1
6359,4,1
0,0,1
3650,1,0
3957,2,1
4448,3,0
4754,4,1
5447,5,1
5754,6,0
0,0,1
0,0,1
0,0,1
1052,1,1
0,0,1
1527,1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
863,1,1
3838,2,1
4736,3,1
7542,4,1
0,0,1
2388,1,1
2799,2,0
3616,3,0
0,0,1
0,0,1
0,0,1
0,0,1
