cumulative_distance,n_game_road_trip,win?
679,1,0
0,0,1
2844,1,1
3150,2,1
3478,3,0
0,0,1
2347,1,1
3126,2,1
0,0,1
0,0,1
0,0,1
817,1,0
0,0,1
0,0,1
0,0,1
1293,1,1
0,0,1
1697,1,0
0,0,1
1018,1,1
0,0,1
2426,1,1
2967,2,0
0,0,1
1421,1,1
0,0,1
0,0,1
0,0,1
0,0,1
1792,1,1
3497,2,0
0,0,1
0,0,1
0,0,1
0,0,1
1786,1,1
0,0,1
0,0,1
2550,1,1
3331,2,1
0,0,1
0,0,1
1365,1,1
1940,2,1
2500,3,0
0,0,1
2025,1,0
0,0,1
0,0,1
411,1,1
0,0,1
1849,1,1
2180,2,1
5722,3,0
5722,4,1
6297,5,1
7319,6,1
10291,7,1
11234,8,1
0,0,1
817,1,1
0,0,1
2097,1,0
3295,2,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
1779,1,0
0,0,1
0,0,1
679,1,0
1358,2,1
0,0,1
0,0,1
1195,1,1
4256,2,0
5783,3,0
0,0,0
0,0,1
411,1,1
