cumulative_distance,n_game_road_trip,win?
1062,1,0
0,0,1
1023,1,0
1330,2,1
0,0,0
406,1,0
0,0,1
0,0,1
1718,1,0
2049,2,1
0,0,1
1186,1,1
1745,2,0
0,0,0
0,0,1
481,1,1
1355,2,1
0,0,0
540,1,0
0,0,0
0,0,1
1379,1,0
1684,2,0
0,0,1
2356,1,1
3977,2,0
4756,3,1
5339,4,0
0,0,0
1079,1,1
0,0,0
1062,1,1
1764,2,1
0,0,0
1180,1,1
0,0,0
1116,1,1
0,0,1
131,1,0
0,0,1
0,0,0
0,0,0
0,0,1
1786,1,0
3635,2,1
3966,3,1
0,0,1
693,1,1
0,0,1
1621,1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
131,1,0
0,0,1
2806,1,0
3740,2,0
4338,3,0
5865,4,0
0,0,1
0,0,0
0,0,1
720,1,0
1799,2,0
2378,3,0
0,0,0
1186,1,0
0,0,0
0,0,1
0,0,1
0,0,0
1079,1,0
0,0,1
1378,1,1
0,0,0
0,0,0
1180,1,1
0,0,1
1116,1,1
0,0,0
