cumulative_distance,n_game_road_trip,win?
1018,1,0
0,0,0
0,0,1
778,1,0
0,0,1
1129,1,1
2716,2,0
3650,3,0
0,0,0
0,0,1
0,0,1
0,0,1
579,1,1
2094,2,1
0,0,1
2899,1,1
3762,2,0
5094,3,0
5669,4,0
0,0,0
0,0,1
543,1,1
1760,2,0
4166,3,0
0,0,0
0,0,1
0,0,1
0,0,0
0,0,1
1533,1,1
0,0,1
0,0,1
781,1,0
0,0,1
0,0,1
1317,1,1
0,0,1
2899,1,1
3951,2,0
4895,3,1
0,0,0
0,0,0
0,0,1
2813,1,0
3592,2,0
4924,3,0
4924,4,1
0,0,1
781,1,0
2402,2,1
3583,3,1
0,0,1
673,1,0
2461,2,1
0,0,1
0,0,1
0,0,1
1018,1,0
0,0,1
579,1,0
2276,2,1
0,0,1
838,1,1
0,0,1
0,0,1
0,0,1
