cumulative_distance,n_game_road_trip,win?
1348,1,0
2546,2,0
0,0,1
0,0,1
0,0,1
0,0,0
647,1,0
2156,2,0
0,0,1
0,0,0
0,0,0
331,1,0
0,0,0
647,1,1
0,0,1
0,0,0
1222,1,0
1421,2,0
1551,3,0
3836,4,0
4617,5,0
5455,6,1
0,0,0
1705,1,0
2821,2,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,0
1444,1,0
0,0,0
3542,1,0
4874,2,0
5653,3,0
7082,4,0
8149,5,0
0,0,0
0,0,0
0,0,1
1509,1,0
0,0,0
0,0,1
859,1,0
2374,2,0
2707,3,0
0,0,1
1798,1,0
2559,2,0
0,0,1
0,0,1
0,0,1
0,0,0
1718,1,0
2258,2,0
0,0,1
1692,1,0
2257,2,0
2456,3,1
4104,4,0
0,0,1
0,0,0
1669,1,0
3455,2,0
0,0,0
0,0,0
3928,1,0
4980,2,0
5794,3,0
6728,4,0
0,0,1
0,0,1
0,0,0
0,0,0
747,1,0
0,0,1
0,0,1
0,0,0
1509,1,0
2661,2,0
0,0,0
