cumulative_distance,n_game_road_trip,win?
1062,1,0
0,0,1
0,0,1
1470,1,0
2068,2,0
2926,3,0
3509,4,0
4084,5,0
0,0,1
0,0,1
1379,1,0
3466,2,0
0,0,0
1180,1,1
2940,2,1
0,0,0
1621,1,1
3139,2,0
0,0,1
0,0,1
0,0,1
406,1,0
0,0,0
0,0,0
693,1,1
999,2,1
0,0,0
0,0,0
0,0,0
1718,1,0
3239,2,1
0,0,0
131,1,0
0,0,1
1378,1,0
2887,2,0
3534,3,0
0,0,1
0,0,0
0,0,1
693,1,1
1230,2,1
0,0,1
2963,1,1
3826,2,1
0,0,0
1062,1,1
0,0,0
1180,1,0
0,0,1
540,1,1
0,0,0
1023,1,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,0
406,1,1
0,0,0
1023,1,0
1330,2,0
0,0,1
0,0,1
0,0,0
1378,1,0
