cumulative_distance,n_game_road_trip,win?
0,0,1
560,1,0
0,0,1
4056,1,1
5641,2,1
7433,3,0
8451,4,0
0,0,1
0,0,1
0,0,1
966,1,1
0,0,0
560,1,0
0,0,0
3098,1,1
3809,2,0
4114,3,0
6267,4,1
0,0,1
2647,1,0
3428,2,1
4266,3,0
0,0,1
0,0,0
1052,1,0
0,0,1
0,0,0
0,0,1
1527,1,1
0,0,1
0,0,1
3484,1,1
4928,2,1
5259,3,1
6236,4,1
7110,5,1
8133,6,1
9319,7,0
0,0,1
0,0,0
2234,1,0
3163,2,1
0,0,0
0,0,0
0,0,1
0,0,0
0,0,1
966,1,1
0,0,0
0,0,1
1052,1,0
0,0,1
0,0,0
121,1,1
0,0,1
0,0,1
3364,1,1
3746,2,0
4892,3,1
5443,4,0
5787,5,1
6548,6,1
0,0,1
0,0,1
0,0,1
560,1,0
0,0,0
863,1,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,0
2388,1,1
2799,2,0
0,0,1
0,0,1
0,0,0
560,1,1
1892,2,0
0,0,1
1527,1,1
