cumulative_distance,n_game_road_trip,win?
0,0,1
0,0,0
1119,1,0
0,0,0
2436,1,0
3215,2,0
4078,3,0
0,0,0
1126,1,0
0,0,1
0,0,0
874,1,1
0,0,0
1119,1,1
0,0,0
1513,1,0
2260,2,0
3781,3,0
0,0,0
0,0,0
1126,1,0
0,0,0
2452,1,0
3035,2,0
0,0,0
0,0,0
1792,1,0
4341,2,1
0,0,0
0,0,1
1390,1,0
0,0,1
572,1,1
1350,2,1
0,0,1
0,0,1
0,0,0
2061,1,1
2636,2,1
3570,3,0
0,0,1
0,0,1
481,1,1
0,0,0
0,0,0
1806,1,0
2567,2,1
0,0,0
1705,1,0
2217,2,0
0,0,0
1502,1,0
2995,2,1
0,0,0
0,0,0
1115,1,0
0,0,0
0,0,0
0,0,0
0,0,0
2452,1,0
3784,2,0
0,0,0
0,0,1
0,0,0
0,0,1
1792,1,0
2609,2,0
3121,3,0
0,0,0
1464,1,0
2537,2,0
3114,3,0
0,0,1
0,0,0
1587,1,1
0,0,0
2452,1,1
3012,2,1
0,0,0
1390,1,0
0,0,0
